

File: synthetic_100
threshold: 500
Outliers:
timestamp,resid
2014-12-11 15:00:00,1269.8224518289896
2014-12-11 16:00:00,887.0741764493133
2014-12-12 07:00:00,637.3055999216165
2014-12-12 11:00:00,610.7428907296554
2014-12-12 22:00:00,630.5549405589213
2014-12-13 11:00:00,548.2182337732821
2014-12-13 14:00:00,770.8801245613586
2014-12-14 05:00:00,648.2338482684492
2014-12-14 10:00:00,900.1533654935412
2014-12-14 20:00:00,648.7509667996633
2014-12-15 04:00:00,670.9678998237683
2014-12-15 06:00:00,634.148322693528
2014-12-15 10:00:00,690.4938953209386
2014-12-15 22:00:00,542.7575076072212
2014-12-16 05:00:00,643.2560243959607
2014-12-17 08:00:00,690.2751304150078
2014-12-18 03:00:00,668.1246085441945
2014-12-18 05:00:00,764.305238659682
2014-12-18 11:00:00,509.8372227792216
2014-12-18 15:00:00,833.980430127858
2014-12-18 19:00:00,565.8510732000584
2014-12-19 01:00:00,671.6960092230319
2014-12-19 07:00:00,547.7832797220569
2014-12-19 10:00:00,567.2057276705565
2014-12-19 23:00:00,576.1615150163699
2014-12-20 17:00:00,24695.96211362768
2014-12-20 18:00:00,24769.98853851741
2014-12-21 15:00:00,788.646020562566
2014-12-21 16:00:00,676.2499670033513
2014-12-22 08:00:00,650.5653175247443
2014-12-23 06:00:00,697.9043316132276
2014-12-23 21:00:00,629.654477590922
2014-12-25 01:00:00,751.8503388205198
2014-12-25 04:00:00,712.9630368286668
2014-12-26 03:00:00,839.0424206808931
2014-12-26 06:00:00,586.3772310103406
2014-12-26 23:00:00,625.2145312670756
2014-12-27 01:00:00,650.4158799051028
2014-12-27 04:00:00,554.1146490162424
2014-12-27 05:00:00,722.5407049533561
2014-12-27 16:00:00,665.3161667658561
2014-12-28 00:00:00,731.84176788606
2014-12-28 11:00:00,615.0543666273326
2014-12-29 01:00:00,630.5178920571733
2014-12-29 05:00:00,1228.8925039361447
2014-12-29 07:00:00,822.0494655843493
2014-12-29 14:00:00,862.1315589099786
2014-12-30 12:00:00,24179.10847022571
2014-12-30 13:00:00,24212.66821042511
2014-12-31 04:00:00,998.2630697468736
2014-12-31 11:00:00,530.8514957668878
2015-01-01 00:00:00,889.6391154181832
2015-01-01 19:00:00,555.0183494506625
2015-01-01 23:00:00,618.473903659312
2015-01-02 01:00:00,599.4529547490228
2015-01-02 06:00:00,769.4567007918259
2015-01-02 08:00:00,1139.174079709466
2015-01-02 15:00:00,1007.9722011659867
2015-01-02 21:00:00,759.3239725104046
2015-01-03 05:00:00,510.7848422399867
2015-01-03 08:00:00,1100.3790594206637
2015-01-03 09:00:00,716.7526022409915
2015-01-03 20:00:00,526.9227150998663
2015-01-03 21:00:00,589.9437057381489
2015-01-04 00:00:00,962.5178270756472
2015-01-04 10:00:00,596.5729000714201
2015-01-04 16:00:00,593.6410899289104
2015-01-05 00:00:00,765.8062454516761
2015-01-05 07:00:00,1269.6671541251478
2015-01-05 11:00:00,528.1124474928212
2015-01-06 00:00:00,645.4820927760915
2015-01-06 04:00:00,909.9958989695766
2015-01-06 20:00:00,792.0209051780216
2015-01-07 08:00:00,792.5640869020261
2015-01-07 20:00:00,598.1554423963385
2015-01-08 00:00:00,626.6313689123739
2015-01-08 04:00:00,701.4135606571068
2015-01-08 23:00:00,563.0847532434883
2015-01-09 09:00:00,557.9996319931637
2015-01-09 14:00:00,699.9880512021582
2015-01-09 19:00:00,582.3718569552937
2015-01-09 22:00:00,603.5706649393364
2015-01-10 05:00:00,557.2861692055659
2015-01-10 09:00:00,525.0372087494437
2015-01-11 03:00:00,731.0380007693967
2015-01-11 04:00:00,502.4107104723477
2015-01-11 10:00:00,574.4407893753888
2015-01-11 20:00:00,813.2228188232107
2015-01-12 00:00:00,641.4946557612524
2015-01-13 03:00:00,547.3977289807882
2015-01-13 07:00:00,519.9007180025935
2015-01-14 07:00:00,958.4423132270447
2015-01-14 08:00:00,635.4214140133753
2015-01-14 16:00:00,656.1848328953739
2015-01-14 19:00:00,528.6287174248671
2015-01-15 00:00:00,608.0109398856251
2015-01-15 23:00:00,968.2218766577163
2015-01-16 00:00:00,967.9122557120676
2015-01-17 03:00:00,766.689054052633
2015-01-17 07:00:00,705.730649325337
2015-01-17 10:00:00,958.5629350400014
2015-01-17 20:00:00,569.954967397472
2015-01-17 21:00:00,535.1561339983979
2015-01-17 22:00:00,900.9318208806767
2015-01-17 23:00:00,541.5386947617473
2015-01-18 22:00:00,812.8569631582545
2015-01-19 02:00:00,715.913022450646
2015-01-19 10:00:00,565.1667908121054
2015-01-19 15:00:00,787.0149306508863
2015-01-19 22:00:00,698.6369205536362
2015-01-20 11:00:00,888.4082194359754
2015-01-20 14:00:00,565.266072075704
2015-01-20 22:00:00,825.3232234940774
2015-01-21 05:00:00,574.0964945845036
